Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_contact_thresholds";"ubsi.yalk.signal.4.1";"ЯЛК адрес 4: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=225.375000; channel=4; channel_count=80; channel_index=4; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=225.375000; scan_order=channel_major; section=YALK; signal=0; ulk_address=4; v7_v=0.783956; yalk_v=0.781129"
"yalk_contact_thresholds";"ubsi.yalk.signal.4.2";"ЯЛК адрес 4: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=426.250000; channel=4; channel_count=80; channel_index=4; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1450.250000; scan_order=channel_major; section=YALK; signal=1; ulk_address=4; v7_v=2.356575; yalk_v=2.341445"
"yalk_contact_thresholds";"ubsi.yalk.signal.5.0";"ЯЛК адрес 5: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=120.250000; channel=5; channel_count=80; channel_index=5; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=120.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=5; v7_v=-0.039664; yalk_v=-0.035440"
"yalk_contact_thresholds";"ubsi.yalk.signal.5.1";"ЯЛК адрес 5: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.500000; channel=5; channel_count=80; channel_index=5; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=5; v7_v=0.832931; yalk_v=0.828706"
"yalk_contact_thresholds";"ubsi.yalk.signal.5.2";"ЯЛК адрес 5: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=431.875000; channel=5; channel_count=80; channel_index=5; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1455.875000; scan_order=channel_major; section=YALK; signal=1; ulk_address=5; v7_v=2.393623; yalk_v=2.385138"
"yalk_contact_thresholds";"ubsi.yalk.signal.6.0";"ЯЛК адрес 6: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=114.125000; channel=6; channel_count=80; channel_index=6; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=114.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=6; v7_v=-0.078576; yalk_v=-0.083016"
"yalk_contact_thresholds";"ubsi.yalk.signal.6.1";"ЯЛК адрес 6: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=228.062500; channel=6; channel_count=80; channel_index=6; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=228.062500; scan_order=channel_major; section=YALK; signal=0; ulk_address=6; v7_v=0.810669; yalk_v=0.802005"
"yalk_contact_thresholds";"ubsi.yalk.signal.6.2";"ЯЛК адрес 6: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=431.562500; channel=6; channel_count=80; channel_index=6; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1455.562500; scan_order=channel_major; section=YALK; signal=1; ulk_address=6; v7_v=2.388928; yalk_v=2.382711"
"yalk_contact_thresholds";"ubsi.yalk.signal.7.0";"ЯЛК адрес 7: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=123.812500; channel=7; channel_count=80; channel_index=7; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=123.812500; scan_order=channel_major; section=YALK; signal=0; ulk_address=7; v7_v=-0.006681; yalk_v=-0.007768"
"yalk_contact_thresholds";"ubsi.yalk.signal.7.1";"ЯЛК адрес 7: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=235.937500; channel=7; channel_count=80; channel_index=7; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=235.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=7; v7_v=0.870686; yalk_v=0.863174"
"yalk_contact_thresholds";"ubsi.yalk.signal.7.2";"ЯЛК адрес 7: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=438.375000; channel=7; channel_count=80; channel_index=7; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1462.375000; scan_order=channel_major; section=YALK; signal=1; ulk_address=7; v7_v=2.443871; yalk_v=2.435628"
"yalk_contact_thresholds";"ubsi.yalk.signal.8.0";"ЯЛК адрес 8: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=121.500000; channel=8; channel_count=80; channel_index=8; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=121.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=8; v7_v=-0.020894; yalk_v=-0.025730"
"yalk_contact_thresholds";"ubsi.yalk.signal.8.1";"ЯЛК адрес 8: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=234.937500; channel=8; channel_count=80; channel_index=8; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=234.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=8; v7_v=0.861291; yalk_v=0.855407"
"yalk_contact_thresholds";"ubsi.yalk.signal.8.2";"ЯЛК адрес 8: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=437.500000; channel=8; channel_count=80; channel_index=8; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1461.500000; scan_order=channel_major; section=YALK; signal=1; ulk_address=8; v7_v=2.438008; yalk_v=2.428831"
"yalk_contact_thresholds";"ubsi.yalk.signal.9.0";"ЯЛК адрес 9: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=125.687500; channel=9; channel_count=80; channel_index=9; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=125.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=9; v7_v=0.009080; yalk_v=0.006797"
"yalk_contact_thresholds";"ubsi.yalk.signal.9.1";"ЯЛК адрес 9: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=239.187500; channel=9; channel_count=80; channel_index=9; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=239.187500; scan_order=channel_major; section=YALK; signal=0; ulk_address=9; v7_v=0.894148; yalk_v=0.888419"
"yalk_contact_thresholds";"ubsi.yalk.signal.9.2";"ЯЛК адрес 9: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=439.312500; channel=9; channel_count=80; channel_index=9; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1463.312500; scan_order=channel_major; section=YALK; signal=1; ulk_address=9; v7_v=2.453808; yalk_v=2.442910"
"yalk_contact_thresholds";"ubsi.yalk.signal.10.0";"ЯЛК адрес 10: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=108.812500; channel=10; channel_count=80; channel_index=10; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=108.812500; scan_order=channel_major; section=YALK; signal=0; ulk_address=10; v7_v=-0.119026; yalk_v=-0.124282"
"yalk_contact_thresholds";"ubsi.yalk.signal.10.1";"ЯЛК адрес 10: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=223.062500; channel=10; channel_count=80; channel_index=10; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=223.062500; scan_order=channel_major; section=YALK; signal=0; ulk_address=10; v7_v=0.769167; yalk_v=0.763167"
"yalk_contact_thresholds";"ubsi.yalk.signal.10.2";"ЯЛК адрес 10: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=425.000000; channel=10; channel_count=80; channel_index=10; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1449.000000; scan_order=channel_major; section=YALK; signal=1; ulk_address=10; v7_v=2.337328; yalk_v=2.331736"
"yalk_contact_thresholds";"ubsi.yalk.signal.11.0";"ЯЛК адрес 11: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=113.125000; channel=11; channel_count=80; channel_index=11; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=113.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=11; v7_v=-0.085109; yalk_v=-0.090784"
"yalk_contact_thresholds";"ubsi.yalk.signal.11.1";"ЯЛК адрес 11: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=225.875000; channel=11; channel_count=80; channel_index=11; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=225.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=11; v7_v=0.796078; yalk_v=0.785013"
"yalk_contact_thresholds";"ubsi.yalk.signal.11.2";"ЯЛК адрес 11: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=429.312500; channel=11; channel_count=80; channel_index=11; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1453.312500; scan_order=channel_major; section=YALK; signal=1; ulk_address=11; v7_v=2.373920; yalk_v=2.365234"
"yalk_contact_thresholds";"ubsi.yalk.signal.12.0";"ЯЛК адрес 12: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=118.250000; channel=12; channel_count=80; channel_index=12; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=118.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=12; v7_v=-0.044420; yalk_v=-0.050975"
"yalk_contact_thresholds";"ubsi.yalk.signal.12.1";"ЯЛК адрес 12: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.937500; channel=12; channel_count=80; channel_index=12; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=12; v7_v=0.837778; yalk_v=0.832104"
"yalk_contact_thresholds";"ubsi.yalk.signal.12.2";"ЯЛК адрес 12: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.375000; channel=12; channel_count=80; channel_index=12; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.375000; scan_order=channel_major; section=YALK; signal=1; ulk_address=12; v7_v=2.409578; yalk_v=2.404557"
"yalk_contact_thresholds";"ubsi.yalk.signal.13.0";"ЯЛК адрес 13: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=115.875000; channel=13; channel_count=80; channel_index=13; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=115.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=13; v7_v=-0.062750; yalk_v=-0.069423"
"yalk_contact_thresholds";"ubsi.yalk.signal.13.1";"ЯЛК адрес 13: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=229.250000; channel=13; channel_count=80; channel_index=13; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=229.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=13; v7_v=0.818273; yalk_v=0.811229"
"yalk_contact_thresholds";"ubsi.yalk.signal.13.2";"ЯЛК адрес 13: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=431.187500; channel=13; channel_count=80; channel_index=13; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1455.187500; scan_order=channel_major; section=YALK; signal=1; ulk_address=13; v7_v=2.385006; yalk_v=2.379798"
"yalk_contact_thresholds";"ubsi.yalk.signal.14.0";"ЯЛК адрес 14: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=117.875000; channel=14; channel_count=80; channel_index=14; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=117.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=14; v7_v=-0.052419; yalk_v=-0.053888"
"yalk_contact_thresholds";"ubsi.yalk.signal.14.1";"ЯЛК адрес 14: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=232.000000; channel=14; channel_count=80; channel_index=14; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=232.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=14; v7_v=0.840508; yalk_v=0.832589"
"yalk_contact_thresholds";"ubsi.yalk.signal.14.2";"ЯЛК адрес 14: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=436.312500; channel=14; channel_count=80; channel_index=14; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1460.312500; scan_order=channel_major; section=YALK; signal=1; ulk_address=14; v7_v=2.429774; yalk_v=2.419607"
"yalk_contact_thresholds";"ubsi.yalk.signal.15.0";"ЯЛК адрес 15: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=123.812500; channel=15; channel_count=80; channel_index=15; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=123.812500; scan_order=channel_major; section=YALK; signal=0; ulk_address=15; v7_v=-0.005544; yalk_v=-0.007768"
"yalk_contact_thresholds";"ubsi.yalk.signal.15.1";"ЯЛК адрес 15: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=237.125000; channel=15; channel_count=80; channel_index=15; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=237.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=15; v7_v=0.874696; yalk_v=0.872398"
"yalk_contact_thresholds";"ubsi.yalk.signal.15.2";"ЯЛК адрес 15: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=440.625000; channel=15; channel_count=80; channel_index=15; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1464.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=15; v7_v=2.461915; yalk_v=2.453105"
"yalk_contact_thresholds";"ubsi.yalk.signal.16.0";"ЯЛК адрес 16: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=118.875000; channel=16; channel_count=80; channel_index=16; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=118.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=16; v7_v=-0.040906; yalk_v=-0.046120"
"yalk_contact_thresholds";"ubsi.yalk.signal.16.1";"ЯЛК адрес 16: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.437500; channel=16; channel_count=80; channel_index=16; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.437500; scan_order=channel_major; section=YALK; signal=0; ulk_address=16; v7_v=0.837422; yalk_v=0.828220"
"yalk_contact_thresholds";"ubsi.yalk.signal.16.2";"ЯЛК адрес 16: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.625000; channel=16; channel_count=80; channel_index=16; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=16; v7_v=2.414075; yalk_v=2.406499"
"yalk_contact_thresholds";"ubsi.yalk.signal.17.0";"ЯЛК адрес 17: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=107.687500; channel=17; channel_count=80; channel_index=17; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=107.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=17; v7_v=-0.129716; yalk_v=-0.133020"
"yalk_contact_thresholds";"ubsi.yalk.signal.17.1";"ЯЛК адрес 17: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=221.312500; channel=17; channel_count=80; channel_index=17; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=221.312500; scan_order=channel_major; section=YALK; signal=0; ulk_address=17; v7_v=0.754075; yalk_v=0.749573"
"yalk_contact_thresholds";"ubsi.yalk.signal.17.2";"ЯЛК адрес 17: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=422.500000; channel=17; channel_count=80; channel_index=17; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1446.500000; scan_order=channel_major; section=YALK; signal=1; ulk_address=17; v7_v=2.319944; yalk_v=2.312317"
"yalk_contact_thresholds";"ubsi.yalk.signal.18.0";"ЯЛК адрес 18: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=123.875000; channel=18; channel_count=80; channel_index=18; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=123.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=18; v7_v=-0.003840; yalk_v=-0.007282"
"yalk_contact_thresholds";"ubsi.yalk.signal.18.1";"ЯЛК адрес 18: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=235.687500; channel=18; channel_count=80; channel_index=18; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=235.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=18; v7_v=0.865839; yalk_v=0.861232"
"yalk_contact_thresholds";"ubsi.yalk.signal.18.2";"ЯЛК адрес 18: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=436.562500; channel=18; channel_count=80; channel_index=18; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1460.562500; scan_order=channel_major; section=YALK; signal=1; ulk_address=18; v7_v=2.430898; yalk_v=2.421549"
"yalk_contact_thresholds";"ubsi.yalk.signal.19.0";"ЯЛК адрес 19: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=112.000000; channel=19; channel_count=80; channel_index=19; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=112.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=19; v7_v=-0.099188; yalk_v=-0.099522"
"yalk_contact_thresholds";"ubsi.yalk.signal.19.1";"ЯЛК адрес 19: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=224.812500; channel=19; channel_count=80; channel_index=19; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=224.812500; scan_order=channel_major; section=YALK; signal=0; ulk_address=19; v7_v=0.786536; yalk_v=0.776760"
"yalk_contact_thresholds";"ubsi.yalk.signal.19.2";"ЯЛК адрес 19: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=426.875000; channel=19; channel_count=80; channel_index=19; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1450.875000; scan_order=channel_major; section=YALK; signal=1; ulk_address=19; v7_v=2.355262; yalk_v=2.346300"
"yalk_contact_thresholds";"ubsi.yalk.signal.20.0";"ЯЛК адрес 20: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=119.250000; channel=20; channel_count=80; channel_index=20; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=119.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=20; v7_v=-0.040612; yalk_v=-0.043207"
"yalk_contact_thresholds";"ubsi.yalk.signal.20.1";"ЯЛК адрес 20: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.625000; channel=20; channel_count=80; channel_index=20; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.625000; scan_order=channel_major; section=YALK; signal=0; ulk_address=20; v7_v=0.838594; yalk_v=0.829677"
"yalk_contact_thresholds";"ubsi.yalk.signal.20.2";"ЯЛК адрес 20: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=433.500000; channel=20; channel_count=80; channel_index=20; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1457.500000; scan_order=channel_major; section=YALK; signal=1; ulk_address=20; v7_v=2.408271; yalk_v=2.397761"
"yalk_contact_thresholds";"ubsi.yalk.signal.21.0";"ЯЛК адрес 21: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=106.375000; channel=21; channel_count=80; channel_index=21; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=106.375000; scan_order=channel_major; section=YALK; signal=0; ulk_address=21; v7_v=-0.143332; yalk_v=-0.143215"
"yalk_contact_thresholds";"ubsi.yalk.signal.21.1";"ЯЛК адрес 21: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=218.500000; channel=21; channel_count=80; channel_index=21; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=218.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=21; v7_v=0.731546; yalk_v=0.727727"
"yalk_contact_thresholds";"ubsi.yalk.signal.21.2";"ЯЛК адрес 21: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=419.562500; channel=21; channel_count=80; channel_index=21; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1443.562500; scan_order=channel_major; section=YALK; signal=1; ulk_address=21; v7_v=2.296473; yalk_v=2.289500"
"yalk_contact_thresholds";"ubsi.yalk.signal.22.0";"ЯЛК адрес 22: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=126.562500; channel=22; channel_count=80; channel_index=22; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=126.562500; scan_order=channel_major; section=YALK; signal=0; ulk_address=22; v7_v=0.016971; yalk_v=0.013593"
"yalk_contact_thresholds";"ubsi.yalk.signal.22.1";"ЯЛК адрес 22: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=240.062500; channel=22; channel_count=80; channel_index=22; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=240.062500; scan_order=channel_major; section=YALK; signal=0; ulk_address=22; v7_v=0.901617; yalk_v=0.895216"
"yalk_contact_thresholds";"ubsi.yalk.signal.22.2";"ЯЛК адрес 22: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=441.125000; channel=22; channel_count=80; channel_index=22; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1465.125000; scan_order=channel_major; section=YALK; signal=1; ulk_address=22; v7_v=2.467184; yalk_v=2.456988"
"yalk_contact_thresholds";"ubsi.yalk.signal.23.0";"ЯЛК адрес 23: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=115.875000; channel=23; channel_count=80; channel_index=23; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=115.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=23; v7_v=-0.067892; yalk_v=-0.069423"
"yalk_contact_thresholds";"ubsi.yalk.signal.23.1";"ЯЛК адрес 23: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=229.187500; channel=23; channel_count=80; channel_index=23; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=229.187500; scan_order=channel_major; section=YALK; signal=0; ulk_address=23; v7_v=0.809524; yalk_v=0.810743"
"yalk_contact_thresholds";"ubsi.yalk.signal.23.2";"ЯЛК адрес 23: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=429.625000; channel=23; channel_count=80; channel_index=23; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1453.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=23; v7_v=2.375394; yalk_v=2.367661"
"yalk_contact_thresholds";"ubsi.yalk.signal.24.0";"ЯЛК адрес 24: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=112.437500; channel=24; channel_count=80; channel_index=24; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=112.437500; scan_order=channel_major; section=YALK; signal=0; ulk_address=24; v7_v=-0.097535; yalk_v=-0.096124"
"yalk_contact_thresholds";"ubsi.yalk.signal.24.1";"ЯЛК адрес 24: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=225.687500; channel=24; channel_count=80; channel_index=24; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=225.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=24; v7_v=0.790615; yalk_v=0.783556"
"yalk_contact_thresholds";"ubsi.yalk.signal.24.2";"ЯЛК адрес 24: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=429.312500; channel=24; channel_count=80; channel_index=24; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1453.312500; scan_order=channel_major; section=YALK; signal=1; ulk_address=24; v7_v=2.372991; yalk_v=2.365234"
"yalk_contact_thresholds";"ubsi.yalk.signal.25.0";"ЯЛК адрес 25: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=118.937500; channel=25; channel_count=80; channel_index=25; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=118.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=25; v7_v=-0.062930; yalk_v=-0.045635"
"yalk_contact_thresholds";"ubsi.yalk.signal.25.1";"ЯЛК адрес 25: контакт при 0.900000 В";1;"лог.";0;0;"FAIL";"analog_code=229.937500; channel=25; channel_count=80; channel_index=25; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=1253.937500; scan_order=channel_major; section=YALK; signal=1; ulk_address=25; v7_v=0.822314; yalk_v=0.816569"
"yalk_contact_thresholds";"ubsi.yalk.signal.25.2";"ЯЛК адрес 25: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=431.187500; channel=25; channel_count=80; channel_index=25; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1455.187500; scan_order=channel_major; section=YALK; signal=1; ulk_address=25; v7_v=2.391362; yalk_v=2.379798"
"yalk_contact_thresholds";"ubsi.yalk.signal.26.0";"ЯЛК адрес 26: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=113.312500; channel=26; channel_count=80; channel_index=26; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=113.312500; scan_order=channel_major; section=YALK; signal=0; ulk_address=26; v7_v=-0.087212; yalk_v=-0.089327"
"yalk_contact_thresholds";"ubsi.yalk.signal.26.1";"ЯЛК адрес 26: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=225.500000; channel=26; channel_count=80; channel_index=26; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=225.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=26; v7_v=0.789302; yalk_v=0.782100"
"yalk_contact_thresholds";"ubsi.yalk.signal.26.2";"ЯЛК адрес 26: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=427.625000; channel=26; channel_count=80; channel_index=26; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1451.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=26; v7_v=2.365285; yalk_v=2.352126"
"yalk_contact_thresholds";"ubsi.yalk.signal.27.0";"ЯЛК адрес 27: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=118.687500; channel=27; channel_count=80; channel_index=27; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=118.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=27; v7_v=-0.044048; yalk_v=-0.047577"
"yalk_contact_thresholds";"ubsi.yalk.signal.27.1";"ЯЛК адрес 27: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.062500; channel=27; channel_count=80; channel_index=27; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.062500; scan_order=channel_major; section=YALK; signal=0; ulk_address=27; v7_v=0.829997; yalk_v=0.825307"
"yalk_contact_thresholds";"ubsi.yalk.signal.27.2";"ЯЛК адрес 27: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=433.187500; channel=27; channel_count=80; channel_index=27; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1457.187500; scan_order=channel_major; section=YALK; signal=1; ulk_address=27; v7_v=2.399068; yalk_v=2.395333"
"yalk_contact_thresholds";"ubsi.yalk.signal.28.0";"ЯЛК адрес 28: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=123.375000; channel=28; channel_count=80; channel_index=28; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=123.375000; scan_order=channel_major; section=YALK; signal=0; ulk_address=28; v7_v=-0.008159; yalk_v=-0.011166"
"yalk_contact_thresholds";"ubsi.yalk.signal.28.1";"ЯЛК адрес 28: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=235.937500; channel=28; channel_count=80; channel_index=28; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=235.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=28; v7_v=0.867632; yalk_v=0.863174"
