Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_overload";"ubsi.yalk.overload.+12 В.51.55";"ЯЛК: +12 В на 51, наблюдение 55";725.25;"код";720.75;730.75;"НОРМА";"baseline_code=725.750000; current_code=725.250000; delta_code=-0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=55; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.56";"ЯЛК: +12 В на 51, наблюдение 56";714.75;"код";709.25;719.25;"НОРМА";"baseline_code=714.250000; current_code=714.750000; delta_code=0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=56; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.57";"ЯЛК: +12 В на 51, наблюдение 57";724.25;"код";720;730;"НОРМА";"baseline_code=725.000000; current_code=724.250000; delta_code=-0.750000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=57; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.58";"ЯЛК: +12 В на 51, наблюдение 58";726.5;"код";721.25;731.25;"НОРМА";"baseline_code=726.250000; current_code=726.500000; delta_code=0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=58; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.59";"ЯЛК: +12 В на 51, наблюдение 59";735;"код";730.5;740.5;"НОРМА";"baseline_code=735.500000; current_code=735.000000; delta_code=-0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=59; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.60";"ЯЛК: +12 В на 51, наблюдение 60";741.5;"код";736;746;"НОРМА";"baseline_code=741.000000; current_code=741.500000; delta_code=0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=60; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.61";"ЯЛК: +12 В на 51, наблюдение 61";751;"код";746;756;"НОРМА";"baseline_code=751.000000; current_code=751.000000; delta_code=0.000000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=61; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.62";"ЯЛК: +12 В на 51, наблюдение 62";755.5;"код";751;761;"НОРМА";"baseline_code=756.000000; current_code=755.500000; delta_code=-0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=62; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.63";"ЯЛК: +12 В на 51, наблюдение 63";773;"код";767.75;777.75;"НОРМА";"baseline_code=772.750000; current_code=773.000000; delta_code=0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=63; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.64";"ЯЛК: +12 В на 51, наблюдение 64";759.25;"код";754;764;"НОРМА";"baseline_code=759.000000; current_code=759.250000; delta_code=0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=64; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.65";"ЯЛК: +12 В на 51, наблюдение 65";775.25;"код";770.75;780.75;"НОРМА";"baseline_code=775.750000; current_code=775.250000; delta_code=-0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=65; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.66";"ЯЛК: +12 В на 51, наблюдение 66";778.75;"код";772.75;782.75;"НОРМА";"baseline_code=777.750000; current_code=778.750000; delta_code=1.000000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=66; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.67";"ЯЛК: +12 В на 51, наблюдение 67";789.25;"код";784.25;794.25;"НОРМА";"baseline_code=789.250000; current_code=789.250000; delta_code=0.000000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=67; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.68";"ЯЛК: +12 В на 51, наблюдение 68";787.25;"код";782.25;792.25;"НОРМА";"baseline_code=787.250000; current_code=787.250000; delta_code=0.000000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=68; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.69";"ЯЛК: +12 В на 51, наблюдение 69";798.25;"код";793;803;"НОРМА";"baseline_code=798.000000; current_code=798.250000; delta_code=0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=69; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.70";"ЯЛК: +12 В на 51, наблюдение 70";811.5;"код";805.75;815.75;"НОРМА";"baseline_code=810.750000; current_code=811.500000; delta_code=0.750000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=70; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.74";"ЯЛК: +12 В на 51, наблюдение 74";826.25;"код";821.5;831.5;"НОРМА";"baseline_code=826.500000; current_code=826.250000; delta_code=-0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=74; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.75";"ЯЛК: +12 В на 51, наблюдение 75";846;"код";842;852;"НОРМА";"baseline_code=847.000000; current_code=846.000000; delta_code=-1.000000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=75; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.76";"ЯЛК: +12 В на 51, наблюдение 76";844.75;"код";839.5;849.5;"НОРМА";"baseline_code=844.500000; current_code=844.750000; delta_code=0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=76; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.77";"ЯЛК: +12 В на 51, наблюдение 77";848.25;"код";842.5;852.5;"НОРМА";"baseline_code=847.500000; current_code=848.250000; delta_code=0.750000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=77; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.78";"ЯЛК: +12 В на 51, наблюдение 78";866.25;"код";860.75;870.75;"НОРМА";"baseline_code=865.750000; current_code=866.250000; delta_code=0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=78; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.79";"ЯЛК: +12 В на 51, наблюдение 79";858.25;"код";853.5;863.5;"НОРМА";"baseline_code=858.500000; current_code=858.250000; delta_code=-0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=79; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.80";"ЯЛК: +12 В на 51, наблюдение 80";867;"код";862.5;872.5;"НОРМА";"baseline_code=867.500000; current_code=867.000000; delta_code=-0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=80; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.81";"ЯЛК: +12 В на 51, наблюдение 81";873;"код";868.25;878.25;"НОРМА";"baseline_code=873.250000; current_code=873.000000; delta_code=-0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=81; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.82";"ЯЛК: +12 В на 51, наблюдение 82";881.75;"код";875.25;885.25;"НОРМА";"baseline_code=880.250000; current_code=881.750000; delta_code=1.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=82; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.83";"ЯЛК: +12 В на 51, наблюдение 83";898;"код";893.25;903.25;"НОРМА";"baseline_code=898.250000; current_code=898.000000; delta_code=-0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=83; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.84";"ЯЛК: +12 В на 51, наблюдение 84";884;"код";879.25;889.25;"НОРМА";"baseline_code=884.250000; current_code=884.000000; delta_code=-0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=84; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.85";"ЯЛК: +12 В на 51, наблюдение 85";905;"код";900.25;910.25;"НОРМА";"baseline_code=905.250000; current_code=905.000000; delta_code=-0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=85; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.86";"ЯЛК: +12 В на 51, наблюдение 86";909.5;"код";904.25;914.25;"НОРМА";"baseline_code=909.250000; current_code=909.500000; delta_code=0.250000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=86; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.51.87";"ЯЛК: +12 В на 51, наблюдение 87";909.25;"код";904.75;914.75;"НОРМА";"baseline_code=909.750000; current_code=909.250000; delta_code=-0.500000; impact_count=160; impact_index=47; lower_delta_code=-5.000000; observed_channel=87; polarity=+12 В; stressed_channel=51; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.1";"ЯЛК: +12 В на 52, наблюдение 1";125.75;"код";120.25;130.25;"НОРМА";"baseline_code=125.250000; current_code=125.750000; delta_code=0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=1; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.2";"ЯЛК: +12 В на 52, наблюдение 2";118.25;"код";113.25;123.25;"НОРМА";"baseline_code=118.250000; current_code=118.250000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=2; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.3";"ЯЛК: +12 В на 52, наблюдение 3";129.25;"код";124;134;"НОРМА";"baseline_code=129.000000; current_code=129.250000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=3; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.4";"ЯЛК: +12 В на 52, наблюдение 4";134.25;"код";130;140;"НОРМА";"baseline_code=135.000000; current_code=134.250000; delta_code=-0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=4; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.5";"ЯЛК: +12 В на 52, наблюдение 5";151.5;"код";145.75;155.75;"НОРМА";"baseline_code=150.750000; current_code=151.500000; delta_code=0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=5; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.6";"ЯЛК: +12 В на 52, наблюдение 6";156.75;"код";151.25;161.25;"НОРМА";"baseline_code=156.250000; current_code=156.750000; delta_code=0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=6; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.7";"ЯЛК: +12 В на 52, наблюдение 7";175;"код";170;180;"НОРМА";"baseline_code=175.000000; current_code=175.000000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=7; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.8";"ЯЛК: +12 В на 52, наблюдение 8";182.25;"код";177;187;"НОРМА";"baseline_code=182.000000; current_code=182.250000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=8; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.9";"ЯЛК: +12 В на 52, наблюдение 9";196.5;"код";191.25;201.25;"НОРМА";"baseline_code=196.250000; current_code=196.500000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=9; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.10";"ЯЛК: +12 В на 52, наблюдение 10";188.75;"код";184.25;194.25;"НОРМА";"baseline_code=189.250000; current_code=188.750000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=10; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.11";"ЯЛК: +12 В на 52, наблюдение 11";429.5;"код";425;435;"НОРМА";"baseline_code=430.000000; current_code=429.500000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=11; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.12";"ЯЛК: +12 В на 52, наблюдение 12";441.25;"код";436.25;446.25;"НОРМА";"baseline_code=441.250000; current_code=441.250000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=12; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.13";"ЯЛК: +12 В на 52, наблюдение 13";445;"код";440.5;450.5;"НОРМА";"baseline_code=445.500000; current_code=445.000000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=13; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.14";"ЯЛК: +12 В на 52, наблюдение 14";456.5;"код";451.25;461.25;"НОРМА";"baseline_code=456.250000; current_code=456.500000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=14; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.15";"ЯЛК: +12 В на 52, наблюдение 15";466;"код";461.75;471.75;"НОРМА";"baseline_code=466.750000; current_code=466.000000; delta_code=-0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=15; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.16";"ЯЛК: +12 В на 52, наблюдение 16";466;"код";461.5;471.5;"НОРМА";"baseline_code=466.500000; current_code=466.000000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=16; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.17";"ЯЛК: +12 В на 52, наблюдение 17";461;"код";456;466;"НОРМА";"baseline_code=461.000000; current_code=461.000000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=17; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.18";"ЯЛК: +12 В на 52, наблюдение 18";481.5;"код";476;486;"НОРМА";"baseline_code=481.000000; current_code=481.500000; delta_code=0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=18; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.19";"ЯЛК: +12 В на 52, наблюдение 19";478.5;"код";472.75;482.75;"НОРМА";"baseline_code=477.750000; current_code=478.500000; delta_code=0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=19; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.20";"ЯЛК: +12 В на 52, наблюдение 20";491.5;"код";486.5;496.5;"НОРМА";"baseline_code=491.500000; current_code=491.500000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=20; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.21";"ЯЛК: +12 В на 52, наблюдение 21";483;"код";478.75;488.75;"НОРМА";"baseline_code=483.750000; current_code=483.000000; delta_code=-0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=21; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.22";"ЯЛК: +12 В на 52, наблюдение 22";510.75;"код";505.75;515.75;"НОРМА";"baseline_code=510.750000; current_code=510.750000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=22; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.23";"ЯЛК: +12 В на 52, наблюдение 23";505.5;"код";500.75;510.75;"НОРМА";"baseline_code=505.750000; current_code=505.500000; delta_code=-0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=23; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.24";"ЯЛК: +12 В на 52, наблюдение 24";511.5;"код";507.25;517.25;"НОРМА";"baseline_code=512.250000; current_code=511.500000; delta_code=-0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=24; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.25";"ЯЛК: +12 В на 52, наблюдение 25";522;"код";517.25;527.25;"НОРМА";"baseline_code=522.250000; current_code=522.000000; delta_code=-0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=25; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.26";"ЯЛК: +12 В на 52, наблюдение 26";523.75;"код";519.75;529.75;"НОРМА";"baseline_code=524.750000; current_code=523.750000; delta_code=-1.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=26; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.27";"ЯЛК: +12 В на 52, наблюдение 27";533.5;"код";528.5;538.5;"НОРМА";"baseline_code=533.500000; current_code=533.500000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=27; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.28";"ЯЛК: +12 В на 52, наблюдение 28";545.5;"код";540.25;550.25;"НОРМА";"baseline_code=545.250000; current_code=545.500000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=28; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.32";"ЯЛК: +12 В на 52, наблюдение 32";561.75;"код";556.5;566.5;"НОРМА";"baseline_code=561.500000; current_code=561.750000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=32; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.33";"ЯЛК: +12 В на 52, наблюдение 33";576.25;"код";570.5;580.5;"НОРМА";"baseline_code=575.500000; current_code=576.250000; delta_code=0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=33; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.34";"ЯЛК: +12 В на 52, наблюдение 34";567.5;"код";562.5;572.5;"НОРМА";"baseline_code=567.500000; current_code=567.500000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=34; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.35";"ЯЛК: +12 В на 52, наблюдение 35";580.5;"код";576;586;"НОРМА";"baseline_code=581.000000; current_code=580.500000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=35; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.36";"ЯЛК: +12 В на 52, наблюдение 36";578.75;"код";573.75;583.75;"НОРМА";"baseline_code=578.750000; current_code=578.750000; delta_code=0.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=36; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.37";"ЯЛК: +12 В на 52, наблюдение 37";600.25;"код";595.75;605.75;"НОРМА";"baseline_code=600.750000; current_code=600.250000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=37; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.38";"ЯЛК: +12 В на 52, наблюдение 38";604.25;"код";600.25;610.25;"НОРМА";"baseline_code=605.250000; current_code=604.250000; delta_code=-1.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=38; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.39";"ЯЛК: +12 В на 52, наблюдение 39";611.5;"код";605.75;615.75;"НОРМА";"baseline_code=610.750000; current_code=611.500000; delta_code=0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=39; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.40";"ЯЛК: +12 В на 52, наблюдение 40";617.75;"код";613.25;623.25;"НОРМА";"baseline_code=618.250000; current_code=617.750000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=40; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.41";"ЯЛК: +12 В на 52, наблюдение 41";615.75;"код";611;621;"НОРМА";"baseline_code=616.000000; current_code=615.750000; delta_code=-0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=41; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.42";"ЯЛК: +12 В на 52, наблюдение 42";623;"код";619;629;"НОРМА";"baseline_code=624.000000; current_code=623.000000; delta_code=-1.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=42; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.43";"ЯЛК: +12 В на 52, наблюдение 43";630.75;"код";626.75;636.75;"НОРМА";"baseline_code=631.750000; current_code=630.750000; delta_code=-1.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=43; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.45";"ЯЛК: +12 В на 52, наблюдение 45";651;"код";645.25;655.25;"НОРМА";"baseline_code=650.250000; current_code=651.000000; delta_code=0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=45; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.46";"ЯЛК: +12 В на 52, наблюдение 46";653.5;"код";648.25;658.25;"НОРМА";"baseline_code=653.250000; current_code=653.500000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=46; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.47";"ЯЛК: +12 В на 52, наблюдение 47";648;"код";642.75;652.75;"НОРМА";"baseline_code=647.750000; current_code=648.000000; delta_code=0.250000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=47; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.48";"ЯЛК: +12 В на 52, наблюдение 48";661.5;"код";657.5;667.5;"НОРМА";"baseline_code=662.500000; current_code=661.500000; delta_code=-1.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=48; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.49";"ЯЛК: +12 В на 52, наблюдение 49";669.25;"код";663.5;673.5;"НОРМА";"baseline_code=668.500000; current_code=669.250000; delta_code=0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=49; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.50";"ЯЛК: +12 В на 52, наблюдение 50";675.75;"код";671.5;681.5;"НОРМА";"baseline_code=676.500000; current_code=675.750000; delta_code=-0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=50; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.51";"ЯЛК: +12 В на 52, наблюдение 51";682.75;"код";678.25;688.25;"НОРМА";"baseline_code=683.250000; current_code=682.750000; delta_code=-0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=51; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.53";"ЯЛК: +12 В на 52, наблюдение 53";698.25;"код";694;704;"НОРМА";"baseline_code=699.000000; current_code=698.250000; delta_code=-0.750000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=53; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.54";"ЯЛК: +12 В на 52, наблюдение 54";699;"код";693.5;703.5;"НОРМА";"baseline_code=698.500000; current_code=699.000000; delta_code=0.500000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=54; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
"yalk_overload";"ubsi.yalk.overload.+12 В.52.55";"ЯЛК: +12 В на 52, наблюдение 55";724.75;"код";720.75;730.75;"НОРМА";"baseline_code=725.750000; current_code=724.750000; delta_code=-1.000000; impact_count=160; impact_index=48; lower_delta_code=-5.000000; observed_channel=55; polarity=+12 В; stressed_channel=52; upper_delta_code=5.000000"
