Этап;Параметр;Наименование;Измерено;Единица;Нижняя граница;Верхняя граница;Результат;Атрибуты
"yalk_contact_thresholds";"ubsi.yalk.signal.15.1";"ЯЛК адрес 15: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=235.250000; channel=15; channel_count=80; channel_index=15; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=235.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=15; v7_v=0.873029; yalk_v=0.859507"
"yalk_contact_thresholds";"ubsi.yalk.signal.15.2";"ЯЛК адрес 15: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=440.625000; channel=15; channel_count=80; channel_index=15; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1464.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=15; v7_v=2.460963; yalk_v=2.454278"
"yalk_contact_thresholds";"ubsi.yalk.signal.16.0";"ЯЛК адрес 16: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=119.000000; channel=16; channel_count=80; channel_index=16; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=119.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=16; v7_v=-0.042486; yalk_v=-0.043194"
"yalk_contact_thresholds";"ubsi.yalk.signal.16.1";"ЯЛК адрес 16: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.750000; channel=16; channel_count=80; channel_index=16; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.750000; scan_order=channel_major; section=YALK; signal=0; ulk_address=16; v7_v=0.835505; yalk_v=0.832329"
"yalk_contact_thresholds";"ubsi.yalk.signal.16.2";"ЯЛК адрес 16: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=435.250000; channel=16; channel_count=80; channel_index=16; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1459.250000; scan_order=channel_major; section=YALK; signal=1; ulk_address=16; v7_v=2.412911; yalk_v=2.412540"
"yalk_contact_thresholds";"ubsi.yalk.signal.17.0";"ЯЛК адрес 17: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=108.375000; channel=17; channel_count=80; channel_index=17; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=108.375000; scan_order=channel_major; section=YALK; signal=0; ulk_address=17; v7_v=-0.129729; yalk_v=-0.125699"
"yalk_contact_thresholds";"ubsi.yalk.signal.17.1";"ЯЛК адрес 17: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=222.000000; channel=17; channel_count=80; channel_index=17; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=222.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=17; v7_v=0.753247; yalk_v=0.756618"
"yalk_contact_thresholds";"ubsi.yalk.signal.17.2";"ЯЛК адрес 17: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=421.750000; channel=17; channel_count=80; channel_index=17; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1445.750000; scan_order=channel_major; section=YALK; signal=1; ulk_address=17; v7_v=2.320085; yalk_v=2.307710"
"yalk_contact_thresholds";"ubsi.yalk.signal.18.0";"ЯЛК адрес 18: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=123.750000; channel=18; channel_count=80; channel_index=18; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=123.750000; scan_order=channel_major; section=YALK; signal=0; ulk_address=18; v7_v=-0.003721; yalk_v=-0.006309"
"yalk_contact_thresholds";"ubsi.yalk.signal.18.1";"ЯЛК адрес 18: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=235.250000; channel=18; channel_count=80; channel_index=18; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=235.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=18; v7_v=0.866014; yalk_v=0.859507"
"yalk_contact_thresholds";"ubsi.yalk.signal.18.2";"ЯЛК адрес 18: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=436.625000; channel=18; channel_count=80; channel_index=18; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1460.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=18; v7_v=2.431043; yalk_v=2.423217"
"yalk_contact_thresholds";"ubsi.yalk.signal.19.0";"ЯЛК адрес 19: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=110.500000; channel=19; channel_count=80; channel_index=19; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=110.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=19; v7_v=-0.100036; yalk_v=-0.109198"
"yalk_contact_thresholds";"ubsi.yalk.signal.19.1";"ЯЛК адрес 19: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=225.000000; channel=19; channel_count=80; channel_index=19; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=225.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=19; v7_v=0.785645; yalk_v=0.779914"
"yalk_contact_thresholds";"ubsi.yalk.signal.19.2";"ЯЛК адрес 19: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=427.125000; channel=19; channel_count=80; channel_index=19; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1451.125000; scan_order=channel_major; section=YALK; signal=1; ulk_address=19; v7_v=2.354115; yalk_v=2.349448"
"yalk_contact_thresholds";"ubsi.yalk.signal.20.0";"ЯЛК адрес 20: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=119.125000; channel=20; channel_count=80; channel_index=20; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=119.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=20; v7_v=-0.040478; yalk_v=-0.042223"
"yalk_contact_thresholds";"ubsi.yalk.signal.20.1";"ЯЛК адрес 20: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.562500; channel=20; channel_count=80; channel_index=20; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.562500; scan_order=channel_major; section=YALK; signal=0; ulk_address=20; v7_v=0.838731; yalk_v=0.830873"
"yalk_contact_thresholds";"ubsi.yalk.signal.20.2";"ЯЛК адрес 20: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.062500; channel=20; channel_count=80; channel_index=20; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.062500; scan_order=channel_major; section=YALK; signal=1; ulk_address=20; v7_v=2.408359; yalk_v=2.403319"
"yalk_contact_thresholds";"ubsi.yalk.signal.21.0";"ЯЛК адрес 21: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=106.125000; channel=21; channel_count=80; channel_index=21; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=106.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=21; v7_v=-0.142484; yalk_v=-0.143170"
"yalk_contact_thresholds";"ubsi.yalk.signal.21.1";"ЯЛК адрес 21: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=219.312500; channel=21; channel_count=80; channel_index=21; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=219.312500; scan_order=channel_major; section=YALK; signal=0; ulk_address=21; v7_v=0.732314; yalk_v=0.735750"
"yalk_contact_thresholds";"ubsi.yalk.signal.21.2";"ЯЛК адрес 21: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=419.000000; channel=21; channel_count=80; channel_index=21; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1443.000000; scan_order=channel_major; section=YALK; signal=1; ulk_address=21; v7_v=2.297392; yalk_v=2.286356"
"yalk_contact_thresholds";"ubsi.yalk.signal.22.0";"ЯЛК адрес 22: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=126.562500; channel=22; channel_count=80; channel_index=22; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=126.562500; scan_order=channel_major; section=YALK; signal=0; ulk_address=22; v7_v=0.015572; yalk_v=0.015530"
"yalk_contact_thresholds";"ubsi.yalk.signal.22.1";"ЯЛК адрес 22: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=239.937500; channel=22; channel_count=80; channel_index=22; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=239.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=22; v7_v=0.900088; yalk_v=0.895906"
"yalk_contact_thresholds";"ubsi.yalk.signal.22.2";"ЯЛК адрес 22: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=441.312500; channel=22; channel_count=80; channel_index=22; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1465.312500; scan_order=channel_major; section=YALK; signal=1; ulk_address=22; v7_v=2.465583; yalk_v=2.459616"
"yalk_contact_thresholds";"ubsi.yalk.signal.23.0";"ЯЛК адрес 23: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=115.375000; channel=23; channel_count=80; channel_index=23; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=115.375000; scan_order=channel_major; section=YALK; signal=0; ulk_address=23; v7_v=-0.069749; yalk_v=-0.071342"
"yalk_contact_thresholds";"ubsi.yalk.signal.23.1";"ЯЛК адрес 23: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=227.562500; channel=23; channel_count=80; channel_index=23; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=227.562500; scan_order=channel_major; section=YALK; signal=0; ulk_address=23; v7_v=0.807867; yalk_v=0.799812"
"yalk_contact_thresholds";"ubsi.yalk.signal.23.2";"ЯЛК адрес 23: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=429.437500; channel=23; channel_count=80; channel_index=23; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1453.437500; scan_order=channel_major; section=YALK; signal=1; ulk_address=23; v7_v=2.374033; yalk_v=2.367405"
"yalk_contact_thresholds";"ubsi.yalk.signal.24.0";"ЯЛК адрес 24: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=111.437500; channel=24; channel_count=80; channel_index=24; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=111.437500; scan_order=channel_major; section=YALK; signal=0; ulk_address=24; v7_v=-0.098134; yalk_v=-0.101918"
"yalk_contact_thresholds";"ubsi.yalk.signal.24.1";"ЯЛК адрес 24: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=225.937500; channel=24; channel_count=80; channel_index=24; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=225.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=24; v7_v=0.790275; yalk_v=0.787194"
"yalk_contact_thresholds";"ubsi.yalk.signal.24.2";"ЯЛК адрес 24: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=429.250000; channel=24; channel_count=80; channel_index=24; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1453.250000; scan_order=channel_major; section=YALK; signal=1; ulk_address=24; v7_v=2.372609; yalk_v=2.365949"
"yalk_contact_thresholds";"ubsi.yalk.signal.25.0";"ЯЛК адрес 25: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=115.687500; channel=25; channel_count=80; channel_index=25; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=115.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=25; v7_v=-0.062126; yalk_v=-0.068916"
"yalk_contact_thresholds";"ubsi.yalk.signal.25.1";"ЯЛК адрес 25: контакт при 0.900000 В";1;"лог.";0;0;"FAIL";"analog_code=230.000000; channel=25; channel_count=80; channel_index=25; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=1254.000000; scan_order=channel_major; section=YALK; signal=1; ulk_address=25; v7_v=0.823179; yalk_v=0.818740"
"yalk_contact_thresholds";"ubsi.yalk.signal.25.2";"ЯЛК адрес 25: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=432.562500; channel=25; channel_count=80; channel_index=25; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1456.562500; scan_order=channel_major; section=YALK; signal=1; ulk_address=25; v7_v=2.392205; yalk_v=2.391671"
"yalk_contact_thresholds";"ubsi.yalk.signal.26.0";"ЯЛК адрес 26: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=112.625000; channel=26; channel_count=80; channel_index=26; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=112.625000; scan_order=channel_major; section=YALK; signal=0; ulk_address=26; v7_v=-0.087651; yalk_v=-0.092697"
"yalk_contact_thresholds";"ubsi.yalk.signal.26.1";"ЯЛК адрес 26: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=226.187500; channel=26; channel_count=80; channel_index=26; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=226.187500; scan_order=channel_major; section=YALK; signal=0; ulk_address=26; v7_v=0.789730; yalk_v=0.789135"
"yalk_contact_thresholds";"ubsi.yalk.signal.26.2";"ЯЛК адрес 26: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=428.500000; channel=26; channel_count=80; channel_index=26; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1452.500000; scan_order=channel_major; section=YALK; signal=1; ulk_address=26; v7_v=2.365015; yalk_v=2.360125"
"yalk_contact_thresholds";"ubsi.yalk.signal.27.0";"ЯЛК адрес 27: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=118.125000; channel=27; channel_count=80; channel_index=27; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=118.125000; scan_order=channel_major; section=YALK; signal=0; ulk_address=27; v7_v=-0.044572; yalk_v=-0.049988"
"yalk_contact_thresholds";"ubsi.yalk.signal.27.1";"ЯЛК адрес 27: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=230.250000; channel=27; channel_count=80; channel_index=27; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=230.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=27; v7_v=0.829530; yalk_v=0.820681"
"yalk_contact_thresholds";"ubsi.yalk.signal.27.2";"ЯЛК адрес 27: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=432.875000; channel=27; channel_count=80; channel_index=27; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1456.875000; scan_order=channel_major; section=YALK; signal=1; ulk_address=27; v7_v=2.398643; yalk_v=2.394098"
"yalk_contact_thresholds";"ubsi.yalk.signal.28.0";"ЯЛК адрес 28: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=123.625000; channel=28; channel_count=80; channel_index=28; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=123.625000; scan_order=channel_major; section=YALK; signal=0; ulk_address=28; v7_v=-0.008809; yalk_v=-0.007280"
"yalk_contact_thresholds";"ubsi.yalk.signal.28.1";"ЯЛК адрес 28: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=235.875000; channel=28; channel_count=80; channel_index=28; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=235.875000; scan_order=channel_major; section=YALK; signal=0; ulk_address=28; v7_v=0.867114; yalk_v=0.864360"
"yalk_contact_thresholds";"ubsi.yalk.signal.28.2";"ЯЛК адрес 28: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=437.125000; channel=28; channel_count=80; channel_index=28; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1461.125000; scan_order=channel_major; section=YALK; signal=1; ulk_address=28; v7_v=2.434288; yalk_v=2.427100"
"yalk_contact_thresholds";"ubsi.yalk.signal.32.0";"ЯЛК адрес 32: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=114.250000; channel=29; channel_count=80; channel_index=29; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=114.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=32; v7_v=-0.081218; yalk_v=-0.080078"
"yalk_contact_thresholds";"ubsi.yalk.signal.32.1";"ЯЛК адрес 32: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=226.562500; channel=29; channel_count=80; channel_index=29; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=226.562500; scan_order=channel_major; section=YALK; signal=0; ulk_address=32; v7_v=0.796337; yalk_v=0.792047"
"yalk_contact_thresholds";"ubsi.yalk.signal.32.2";"ЯЛК адрес 32: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=428.500000; channel=29; channel_count=80; channel_index=29; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1452.500000; scan_order=channel_major; section=YALK; signal=1; ulk_address=32; v7_v=2.366612; yalk_v=2.360125"
"yalk_contact_thresholds";"ubsi.yalk.signal.33.0";"ЯЛК адрес 33: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=117.312500; channel=30; channel_count=80; channel_index=30; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=117.312500; scan_order=channel_major; section=YALK; signal=0; ulk_address=33; v7_v=-0.054697; yalk_v=-0.056297"
"yalk_contact_thresholds";"ubsi.yalk.signal.33.1";"ЯЛК адрес 33: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=230.750000; channel=30; channel_count=80; channel_index=30; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=230.750000; scan_order=channel_major; section=YALK; signal=0; ulk_address=33; v7_v=0.830343; yalk_v=0.824564"
"yalk_contact_thresholds";"ubsi.yalk.signal.33.2";"ЯЛК адрес 33: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.500000; channel=30; channel_count=80; channel_index=30; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.500000; scan_order=channel_major; section=YALK; signal=1; ulk_address=33; v7_v=2.416860; yalk_v=2.406716"
"yalk_contact_thresholds";"ubsi.yalk.signal.34.0";"ЯЛК адрес 34: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=106.687500; channel=31; channel_count=80; channel_index=31; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=106.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=34; v7_v=-0.135058; yalk_v=-0.138802"
"yalk_contact_thresholds";"ubsi.yalk.signal.34.1";"ЯЛК адрес 34: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=219.937500; channel=31; channel_count=80; channel_index=31; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=219.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=34; v7_v=0.745592; yalk_v=0.740603"
"yalk_contact_thresholds";"ubsi.yalk.signal.34.2";"ЯЛК адрес 34: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=420.625000; channel=31; channel_count=80; channel_index=31; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1444.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=34; v7_v=2.311222; yalk_v=2.298975"
"yalk_contact_thresholds";"ubsi.yalk.signal.35.0";"ЯЛК адрес 35: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=117.062500; channel=32; channel_count=80; channel_index=32; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=117.062500; scan_order=channel_major; section=YALK; signal=0; ulk_address=35; v7_v=-0.060238; yalk_v=-0.058239"
"yalk_contact_thresholds";"ubsi.yalk.signal.35.1";"ЯЛК адрес 35: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=228.937500; channel=32; channel_count=80; channel_index=32; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=228.937500; scan_order=channel_major; section=YALK; signal=0; ulk_address=35; v7_v=0.811099; yalk_v=0.810489"
"yalk_contact_thresholds";"ubsi.yalk.signal.35.2";"ЯЛК адрес 35: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=428.687500; channel=32; channel_count=80; channel_index=32; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1452.687500; scan_order=channel_major; section=YALK; signal=1; ulk_address=35; v7_v=2.370191; yalk_v=2.361581"
"yalk_contact_thresholds";"ubsi.yalk.signal.36.0";"ЯЛК адрес 36: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=105.812500; channel=33; channel_count=80; channel_index=33; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=105.812500; scan_order=channel_major; section=YALK; signal=0; ulk_address=36; v7_v=-0.144778; yalk_v=-0.145597"
"yalk_contact_thresholds";"ubsi.yalk.signal.36.1";"ЯЛК адрес 36: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=219.250000; channel=33; channel_count=80; channel_index=33; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=219.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=36; v7_v=0.730391; yalk_v=0.735264"
"yalk_contact_thresholds";"ubsi.yalk.signal.36.2";"ЯЛК адрес 36: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=418.875000; channel=33; channel_count=80; channel_index=33; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1442.875000; scan_order=channel_major; section=YALK; signal=1; ulk_address=36; v7_v=2.297069; yalk_v=2.285386"
"yalk_contact_thresholds";"ubsi.yalk.signal.37.0";"ЯЛК адрес 37: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=120.687500; channel=34; channel_count=80; channel_index=34; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=120.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=37; v7_v=-0.024312; yalk_v=-0.030090"
"yalk_contact_thresholds";"ubsi.yalk.signal.37.1";"ЯЛК адрес 37: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=233.437500; channel=34; channel_count=80; channel_index=34; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=233.437500; scan_order=channel_major; section=YALK; signal=0; ulk_address=37; v7_v=0.853740; yalk_v=0.845432"
"yalk_contact_thresholds";"ubsi.yalk.signal.37.2";"ЯЛК адрес 37: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=435.687500; channel=34; channel_count=80; channel_index=34; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1459.687500; scan_order=channel_major; section=YALK; signal=1; ulk_address=37; v7_v=2.422391; yalk_v=2.415937"
"yalk_contact_thresholds";"ubsi.yalk.signal.38.0";"ЯЛК адрес 38: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=116.062500; channel=35; channel_count=80; channel_index=35; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=116.062500; scan_order=channel_major; section=YALK; signal=0; ulk_address=38; v7_v=-0.060088; yalk_v=-0.066004"
"yalk_contact_thresholds";"ubsi.yalk.signal.38.1";"ЯЛК адрес 38: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=230.250000; channel=35; channel_count=80; channel_index=35; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=230.250000; scan_order=channel_major; section=YALK; signal=0; ulk_address=38; v7_v=0.824156; yalk_v=0.820681"
"yalk_contact_thresholds";"ubsi.yalk.signal.38.2";"ЯЛК адрес 38: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=432.937500; channel=35; channel_count=80; channel_index=35; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1456.937500; scan_order=channel_major; section=YALK; signal=1; ulk_address=38; v7_v=2.394703; yalk_v=2.394583"
"yalk_contact_thresholds";"ubsi.yalk.signal.39.0";"ЯЛК адрес 39: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=118.562500; channel=36; channel_count=80; channel_index=36; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=118.562500; scan_order=channel_major; section=YALK; signal=0; ulk_address=39; v7_v=-0.042303; yalk_v=-0.046591"
"yalk_contact_thresholds";"ubsi.yalk.signal.39.1";"ЯЛК адрес 39: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.500000; channel=36; channel_count=80; channel_index=36; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=39; v7_v=0.837840; yalk_v=0.830387"
"yalk_contact_thresholds";"ubsi.yalk.signal.39.2";"ЯЛК адрес 39: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.187500; channel=36; channel_count=80; channel_index=36; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.187500; scan_order=channel_major; section=YALK; signal=1; ulk_address=39; v7_v=2.403626; yalk_v=2.404290"
"yalk_contact_thresholds";"ubsi.yalk.signal.40.0";"ЯЛК адрес 40: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=120.000000; channel=37; channel_count=80; channel_index=37; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=120.000000; scan_order=channel_major; section=YALK; signal=0; ulk_address=40; v7_v=-0.035524; yalk_v=-0.035429"
"yalk_contact_thresholds";"ubsi.yalk.signal.40.1";"ЯЛК адрес 40: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=231.687500; channel=37; channel_count=80; channel_index=37; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=231.687500; scan_order=channel_major; section=YALK; signal=0; ulk_address=40; v7_v=0.843071; yalk_v=0.831843"
"yalk_contact_thresholds";"ubsi.yalk.signal.40.2";"ЯЛК адрес 40: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=434.062500; channel=37; channel_count=80; channel_index=37; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1458.062500; scan_order=channel_major; section=YALK; signal=1; ulk_address=40; v7_v=2.410443; yalk_v=2.403319"
"yalk_contact_thresholds";"ubsi.yalk.signal.41.0";"ЯЛК адрес 41: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=110.500000; channel=38; channel_count=80; channel_index=38; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=110.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=41; v7_v=-0.110771; yalk_v=-0.109198"
"yalk_contact_thresholds";"ubsi.yalk.signal.41.1";"ЯЛК адрес 41: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=223.750000; channel=38; channel_count=80; channel_index=38; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=223.750000; scan_order=channel_major; section=YALK; signal=0; ulk_address=41; v7_v=0.775367; yalk_v=0.770207"
"yalk_contact_thresholds";"ubsi.yalk.signal.41.2";"ЯЛК адрес 41: контакт при 2.500000 В";1;"лог.";1;1;"OK";"analog_code=425.625000; channel=38; channel_count=80; channel_index=38; command_v=2.500000; expected_signal=1; point_count=3; point_index=3; raw=1449.625000; scan_order=channel_major; section=YALK; signal=1; ulk_address=41; v7_v=2.345416; yalk_v=2.337800"
"yalk_contact_thresholds";"ubsi.yalk.signal.42.0";"ЯЛК адрес 42: контакт при 0.000000 В";0;"лог.";0;0;"OK";"analog_code=111.500000; channel=39; channel_count=80; channel_index=39; command_v=0.000000; expected_signal=0; point_count=3; point_index=1; raw=111.500000; scan_order=channel_major; section=YALK; signal=0; ulk_address=42; v7_v=-0.097208; yalk_v=-0.101432"
"yalk_contact_thresholds";"ubsi.yalk.signal.42.1";"ЯЛК адрес 42: контакт при 0.900000 В";0;"лог.";0;0;"OK";"analog_code=224.375000; channel=39; channel_count=80; channel_index=39; command_v=0.900000; expected_signal=0; point_count=3; point_index=2; raw=224.375000; scan_order=channel_major; section=YALK; signal=0; ulk_address=42; v7_v=0.778125; yalk_v=0.775061"
